player_name,team,class_year,position,games_played,archetype_id,archetype_name,draft_probability,proj_salary_low,proj_salary_mid,proj_salary_high,pts_per_game,fg_pct,fg3_pct,ft_pct,ast_pct,reb_pct,blk_per_game,stl_per_game,usg_pct,ts_pct
Izzy McPherson,Chattanooga Mocs Women's,SO,G,31.0,1,Bench Guard/Wing,,468912,551662,634411,7.3,0.338,0.307,0.652,0.074,0.064,0.5,0.5,0.175,0.454
Ava Card,Chattanooga Mocs Women's,SO,F,31.0,1,Bench Guard/Wing,,454037,534162,614286,6.4,0.378,0.306,0.609,0.07,0.107,0.3,0.6,0.17,0.45
Kalifa Ford,Chattanooga Mocs Women's,SR,F,25.0,1,Bench Guard/Wing,,478897,563408,647919,7.8,0.358,0.234,0.81,0.108,0.096,0.2,1.4,0.227,0.444
Sarah Owona,Chattanooga Mocs Women's,JR,G,31.0,4,Efficient Role Player,,577491,679401,781311,4.5,0.394,0.392,0.538,0.074,0.092,0.0,0.5,0.157,0.518
Frode Flos Van der Schans,Chattanooga Mocs Women's,SR,F-C,31.0,4,Efficient Role Player,,548835,645688,742541,2.9,0.453,0.286,0.727,0.087,0.107,0.4,0.3,0.114,0.527
London Weaver,Chattanooga Mocs Women's,FR,G,25.0,1,Bench Guard/Wing,,525423,618145,710866,1.6,0.283,0.222,0.643,0.027,0.057,0.1,0.3,0.163,0.389
Evie Bruce,Chattanooga Mocs Women's,FR,F,26.0,3,Interior Specialist,,515691,606695,697700,1.1,0.333,0.125,0.615,0.054,0.131,0.3,0.3,0.149,0.401
Kami Wilson,Chattanooga Mocs Women's,FR,G,12.0,1,Bench Guard/Wing,,512003,602357,692710,0.9,0.294,0.0,0.5,0.0,0.064,0.0,0.0,0.219,0.306
Princess Anderson,Charlotte 49ers Women's,SR,G,31.0,2,High-Volume Wing/Guard,,628902,739884,850867,16.4,0.367,0.297,0.73,0.101,0.042,0.2,1.8,0.357,0.456
Tanajah Hayes,Charlotte 49ers Women's,SR,G,32.0,2,High-Volume Wing/Guard,,534283,628568,722853,11.0,0.345,0.311,0.848,0.363,0.049,0.2,2.3,0.229,0.445
Zoe Best,Charlotte 49ers Women's,SO,G,32.0,1,Bench Guard/Wing,,502697,591408,680119,9.2,0.341,0.33,0.762,0.095,0.058,0.4,1.2,0.177,0.443
Asianae Nicholson,Charlotte 49ers Women's,SR,F,32.0,3,Interior Specialist,,448515,527665,606815,6.1,0.397,0.0,0.615,0.038,0.177,0.2,0.9,0.146,0.424
Imani Smith,Charlotte 49ers Women's,SR,G,32.0,1,Bench Guard/Wing,,557570,655965,754360,3.4,0.282,0.24,0.792,0.108,0.07,0.5,1.0,0.108,0.429
Caroline Thiel,Charlotte 49ers Women's,JR,F,32.0,3,Interior Specialist,,535574,630087,724600,2.2,0.477,0.211,0.8,0.044,0.087,0.1,0.2,0.127,0.519
Karen Nimo,Charlotte 49ers Women's,SO,G,29.0,1,Bench Guard/Wing,,535294,629758,724221,2.2,0.253,0.325,0.333,0.062,0.075,0.0,0.1,0.241,0.326
Taliah Cornish,Charlotte 49ers Women's,SO,G,28.0,1,Bench Guard/Wing,,534084,628334,722585,2.1,0.319,0.278,0.5,0.244,0.044,0.1,0.4,0.221,0.394
Tylissa Henderson,Charlotte 49ers Women's,JR,G,13.0,1,Bench Guard/Wing,,507839,597457,687076,0.7,0.286,0.2,0.0,0.0,0.089,0.0,0.1,0.183,0.301
Tyonna Bailey,Charleston Southern Buccaneers Women's,JR,G,28.0,2,High-Volume Wing/Guard,,645068,758904,872740,17.2,0.403,0.316,0.754,0.143,0.116,0.1,1.2,0.321,0.506
Caelan Ellis,Charleston Southern Buccaneers Women's,SR,G,30.0,2,High-Volume Wing/Guard,,564242,663814,763387,12.7,0.357,0.35,0.755,0.11,0.03,0.0,0.7,0.239,0.48
Asha Sra,Charleston Southern Buccaneers Women's,JR,G,27.0,2,High-Volume Wing/Guard,,504684,593745,682807,9.3,0.374,0.346,0.717,0.342,0.099,0.3,1.3,0.216,0.476
Thelma Barbitch,Charleston Southern Buccaneers Women's,SO,G,30.0,1,Bench Guard/Wing,,446887,525749,604612,6.0,0.344,0.338,1.0,0.032,0.048,0.0,0.3,0.201,0.485
Alba Garcia-Valcarcel Bezos,Charleston Southern Buccaneers Women's,SR,G,24.0,1,Bench Guard/Wing,,562969,662317,761664,3.7,0.35,0.356,0.846,0.084,0.043,0.0,0.2,0.19,0.511
Alaina Nettles,Charleston Southern Buccaneers Women's,JR,G,13.0,3,Interior Specialist,,448760,527953,607146,6.1,0.403,0.0,0.808,0.186,0.113,0.0,0.7,0.155,0.468
Aïssé Coulibaly,Charleston Southern Buccaneers Women's,FR,G,29.0,1,Bench Guard/Wing,,544879,641034,737189,2.7,0.338,0.219,0.739,0.135,0.068,0.0,0.3,0.187,0.429
Mya Dotson,Charleston Southern Buccaneers Women's,SO,G,18.0,3,Interior Specialist,,567081,667154,767228,3.9,0.446,0.0,0.741,0.042,0.105,0.9,0.9,0.131,0.509
Courtney Davis,Charleston Southern Buccaneers Women's,SR,G,24.0,1,Bench Guard/Wing,,539821,635083,730346,2.4,0.419,0.353,0.615,0.195,0.059,0.0,0.4,0.14,0.524
Sydney Bradley,Charleston Southern Buccaneers Women's,JR,G,30.0,1,Bench Guard/Wing,,529008,622362,715717,1.8,0.31,0.295,0.6,0.038,0.079,0.0,0.2,0.123,0.438
Taylor Caldwell,Charleston Southern Buccaneers Women's,SR,G,15.0,1,Bench Guard/Wing,,509838,599809,689780,0.8,0.154,0.188,0.25,0.06,0.061,0.1,0.3,0.081,0.215
Madi Morson,Central Michigan Chippewas Women's,SO,G,30.0,2,High-Volume Wing/Guard,,697615,820724,943833,20.1,0.453,0.392,0.833,0.124,0.067,0.3,1.3,0.296,0.558
Demetria Prewitt,Central Michigan Chippewas Women's,SR,F,30.0,3,Interior Specialist,,473631,557213,640795,7.5,0.505,0.0,0.6,0.099,0.098,1.0,0.7,0.181,0.522
Taylor Anderson,Central Michigan Chippewas Women's,SR,G,30.0,3,Interior Specialist,,448586,527748,606910,6.1,0.316,0.314,0.708,0.185,0.201,0.4,1.4,0.166,0.427
Nekhu Mitchell,Central Michigan Chippewas Women's,SR,F,19.0,1,Bench Guard/Wing,,469901,552825,635749,7.3,0.372,0.256,0.717,0.165,0.094,0.3,1.1,0.206,0.461
Lilah Turnbull,Central Michigan Chippewas Women's,FR,G,28.0,1,Bench Guard/Wing,,428714,504370,580025,4.9,0.322,0.318,0.6,0.16,0.08,0.0,0.4,0.182,0.39
Jayda Mosley,Central Michigan Chippewas Women's,SO,G,28.0,4,Efficient Role Player,,428112,503661,579211,4.9,0.407,0.412,1.0,0.078,0.061,0.0,0.3,0.167,0.608
Rylan Buschell,Central Michigan Chippewas Women's,FR,G,26.0,1,Bench Guard/Wing,,553476,651148,748820,3.2,0.329,0.242,0.514,0.134,0.034,0.0,0.6,0.127,0.403
Zareia Chevre,Central Michigan Chippewas Women's,SR,F,18.0,1,Bench Guard/Wing,,575303,676827,778351,4.3,0.357,0.231,0.556,0.141,0.09,0.3,0.8,0.123,0.403
Riley Smith,Central Michigan Chippewas Women's,SO,F,13.0,1,Bench Guard/Wing,,570560,671247,771934,4.1,0.375,0.389,0.75,0.126,0.053,0.0,0.0,0.178,0.531
Lucia Noin,Central Connecticut Blue Devils Women's,SR,F,29.0,2,High-Volume Wing/Guard,,577522,679438,781354,13.5,0.409,0.292,0.81,0.242,0.093,0.3,1.9,0.266,0.469
Kiyah Lewis,Central Connecticut Blue Devils Women's,FR,F,27.0,2,High-Volume Wing/Guard,,583423,686381,789338,13.8,0.351,0.27,0.8,0.088,0.083,0.9,1.5,0.274,0.45
Jessica Farrell,Central Connecticut Blue Devils Women's,SO,G,27.0,1,Bench Guard/Wing,,489306,575654,662002,8.4,0.368,0.323,0.81,0.161,0.059,0.1,1.1,0.212,0.422
Nicora Patrick,Central Connecticut Blue Devils Women's,FR,G,28.0,1,Bench Guard/Wing,,572441,673459,774478,4.2,0.365,0.227,0.766,0.054,0.082,0.1,0.4,0.189,0.463
Cierra Pearson,Central Connecticut Blue Devils Women's,SR,G,28.0,1,Bench Guard/Wing,,561867,661021,760174,3.6,0.231,0.111,0.615,0.138,0.083,0.5,2.0,0.131,0.289
Mia Toure,Central Connecticut Blue Devils Women's,FR,F,26.0,3,Interior Specialist,,549202,646120,743039,2.9,0.368,0.0,0.743,0.054,0.106,0.2,0.2,0.247,0.449
Christa Ramos,Central Connecticut Blue Devils Women's,FR,G,24.0,1,Bench Guard/Wing,,536732,631450,726167,2.2,0.164,0.2,0.733,0.059,0.052,0.1,0.4,0.126,0.309
Trinty Barnes,Central Connecticut Blue Devils Women's,JR,G,26.0,1,Bench Guard/Wing,,522826,615090,707353,1.5,0.385,0.125,0.533,0.08,0.038,0.1,0.2,0.133,0.423
Ilektra Lykaki,Central Connecticut Blue Devils Women's,SO,G,19.0,1,Bench Guard/Wing,,504757,593831,682906,0.5,0.235,0.0,1.0,0.018,0.05,0.1,0.3,0.104,0.279
Shae Littleford,Central Arkansas Sugar Bears Women's,SR,G,32.0,2,High-Volume Wing/Guard,,591730,696153,800576,14.3,0.378,0.299,0.803,0.143,0.062,0.1,1.5,0.265,0.501
Cheyanne Kemp,Central Arkansas Sugar Bears Women's,JR,G,32.0,2,High-Volume Wing/Guard,,569515,670018,770520,13.0,0.426,0.34,0.672,0.125,0.095,0.4,0.9,0.247,0.504
Bree Stephens,Central Arkansas Sugar Bears Women's,SR,F,32.0,0,Elite Two-Way Big,,523899,616352,708804,10.4,0.429,0.315,0.732,0.185,0.135,1.6,1.6,0.205,0.51
Jenna Cook,Central Arkansas Sugar Bears Women's,SO,G,32.0,1,Bench Guard/Wing,,488647,574879,661111,8.4,0.371,0.315,0.75,0.136,0.049,0.0,1.0,0.202,0.5
Paris Santacaterina,Central Arkansas Sugar Bears Women's,JR,G,31.0,1,Bench Guard/Wing,,448549,527705,606861,6.1,0.358,0.299,0.71,0.142,0.095,0.1,1.0,0.165,0.466
Laylah Reese,Central Arkansas Sugar Bears Women's,JR,G,32.0,4,Efficient Role Player,,439502,517062,594621,5.5,0.426,0.337,0.636,0.119,0.103,0.2,1.0,0.162,0.541
Julianna Gibson,Central Arkansas Sugar Bears Women's,JR,F,32.0,3,Interior Specialist,,567981,668213,768445,3.9,0.442,0.077,0.688,0.069,0.083,0.2,0.5,0.163,0.461
Linda Amaning,Central Arkansas Sugar Bears Women's,SO,F,32.0,3,Interior Specialist,,558149,656646,755143,3.4,0.458,0.176,0.5,0.078,0.141,0.9,0.6,0.133,0.482
Kamryn Griffin,Central Arkansas Sugar Bears Women's,SO,F,26.0,3,Interior Specialist,,538514,633546,728578,2.3,0.467,0.176,0.5,0.094,0.107,0.0,0.4,0.184,0.493
Emerie Bohanon,Central Arkansas Sugar Bears Women's,FR,G,27.0,1,Bench Guard/Wing,,530038,623574,717110,1.9,0.346,0.323,0.556,0.111,0.058,0.0,0.6,0.166,0.453
Shariah Gailes,Canisius Golden Griffins Women's,JR,F,25.0,3,Interior Specialist,,557647,656055,754463,12.4,0.486,0.333,0.78,0.075,0.17,0.0,0.6,0.244,0.563
Franka Wittenberg,Canisius Golden Griffins Women's,SR,G,29.0,3,Interior Specialist,,501296,589760,678224,9.1,0.39,0.212,0.771,0.238,0.116,0.4,1.0,0.236,0.482
Yasmine Djibril,Canisius Golden Griffins Women's,SO,F,29.0,3,Interior Specialist,,497117,584844,672570,8.9,0.466,0.25,0.61,0.188,0.099,0.4,1.0,0.212,0.509
Irene Rey Pineda,Canisius Golden Griffins Women's,SO,F,29.0,1,Bench Guard/Wing,,445696,524349,603001,5.9,0.404,0.319,0.682,0.128,0.051,0.1,1.1,0.198,0.485
Corniya Clay,Canisius Golden Griffins Women's,SO,G,29.0,1,Bench Guard/Wing,,427614,503075,578537,4.8,0.4,0.362,0.714,0.091,0.034,0.0,0.3,0.124,0.519
Mary Copple,Canisius Golden Griffins Women's,JR,G,29.0,1,Bench Guard/Wing,,560842,659814,758786,3.6,0.316,0.283,0.833,0.151,0.058,0.1,0.4,0.169,0.441
Antionique Auston,Canisius Golden Griffins Women's,JR,G,29.0,1,Bench Guard/Wing,,553820,651553,749285,3.2,0.283,0.255,0.667,0.227,0.089,0.0,0.4,0.23,0.383
Kelsey Bess,Canisius Golden Griffins Women's,JR,G,26.0,1,Bench Guard/Wing,,554188,651986,749784,3.2,0.341,0.243,0.818,0.097,0.1,0.1,0.3,0.207,0.449
Alex Moses,Canisius Golden Griffins Women's,SO,G,17.0,4,Efficient Role Player,,510274,600323,690371,0.8,0.556,0.5,1.0,0.124,0.052,0.1,0.1,0.064,0.739
Jasmine Nivar,Campbell Fighting Camels Women's,FR,G,32.0,2,High-Volume Wing/Guard,,541407,636950,732492,11.4,0.382,0.33,0.768,0.176,0.084,0.8,1.8,0.245,0.494
Olivia Tucker,Campbell Fighting Camels Women's,SO,G,32.0,1,Bench Guard/Wing,,522808,615068,707328,10.4,0.329,0.306,0.763,0.139,0.061,0.2,1.2,0.225,0.443
Jasmine Felton,Campbell Fighting Camels Women's,SO,G,32.0,0,Elite Two-Way Big,,510290,600341,690393,9.7,0.456,0.306,0.821,0.118,0.11,1.1,1.3,0.175,0.549
Gianni Boone,Campbell Fighting Camels Women's,SR,G,32.0,3,Interior Specialist,,507033,596510,685986,9.5,0.484,0.154,0.55,0.13,0.083,0.7,0.8,0.197,0.502
Ciara Alexander,Campbell Fighting Camels Women's,SO,G,31.0,3,Interior Specialist,,461189,542575,623962,6.8,0.429,0.222,0.529,0.102,0.16,0.3,0.8,0.218,0.456
Hadleigh Dill,Campbell Fighting Camels Women's,JR,G,29.0,1,Bench Guard/Wing,,567861,668072,768283,3.9,0.275,0.289,0.727,0.097,0.049,0.1,0.4,0.13,0.403
Emerson Thompson,Campbell Fighting Camels Women's,SO,G,30.0,1,Bench Guard/Wing,,528390,621635,714881,1.8,0.358,0.333,1.0,0.104,0.109,0.2,0.3,0.158,0.483
Ashleigh Battle,Campbell Fighting Camels Women's,JR,G,26.0,1,Bench Guard/Wing,,520686,612572,704458,1.4,0.195,0.286,0.696,0.207,0.037,0.0,0.3,0.127,0.347
Jessica Woods,Campbell Fighting Camels Women's,JR,G,13.0,1,Bench Guard/Wing,,512122,602497,692871,0.9,0.235,0.167,0.75,0.094,0.069,0.0,0.2,0.206,0.317
Lauren Olsen,California Baptist Lancers Women's,FR,G,34.0,2,High-Volume Wing/Guard,,600362,706308,812254,14.8,0.432,0.36,0.78,0.15,0.05,0.4,1.4,0.277,0.53
Filipa Barros,California Baptist Lancers Women's,SR,G,34.0,0,Elite Two-Way Big,,534250,628530,722809,11.0,0.4,0.407,0.795,0.269,0.154,0.3,2.7,0.184,0.541
Emma Johansson,California Baptist Lancers Women's,SR,F-C,34.0,0,Elite Two-Way Big,,522423,614615,706807,10.4,0.447,0.261,0.725,0.148,0.123,2.7,0.9,0.218,0.516
Khloe Lemon,California Baptist Lancers Women's,JR,G,31.0,4,Efficient Role Player,,510098,600115,690132,9.6,0.43,0.303,0.645,0.037,0.056,0.2,0.5,0.229,0.533
Shawnee Nordstrom,California Baptist Lancers Women's,SO,G,34.0,1,Bench Guard/Wing,,493312,580367,667422,8.7,0.397,0.275,0.781,0.115,0.066,0.1,1.2,0.19,0.48
Grace Schmidt,California Baptist Lancers Women's,SR,F,24.0,3,Interior Specialist,,513369,603964,694559,9.8,0.51,0.125,0.544,0.166,0.113,0.4,0.6,0.226,0.521
Chance Bucher,California Baptist Lancers Women's,SR,G,26.0,1,Bench Guard/Wing,,449414,528722,608031,6.1,0.368,0.348,0.789,0.05,0.057,0.2,0.7,0.228,0.494
Reyleigh Hess,California Baptist Lancers Women's,FR,G,33.0,1,Bench Guard/Wing,,540523,635909,731295,2.5,0.341,0.132,0.593,0.07,0.077,0.4,0.2,0.11,0.402
Sofia Alonso,California Baptist Lancers Women's,SO,G,29.0,1,Bench Guard/Wing,,537851,632765,727680,2.3,0.284,0.146,0.733,0.195,0.063,0.1,0.8,0.133,0.352
CeCe Legaspi,California Baptist Lancers Women's,SO,G,27.0,1,Bench Guard/Wing,,533471,627613,721755,2.1,0.189,0.119,0.719,0.078,0.082,0.7,0.7,0.129,0.314
Paula Haw,California Baptist Lancers Women's,SO,C,10.0,3,Interior Specialist,,519116,610725,702334,1.3,0.5,0.0,0.2,0.079,0.181,0.6,0.0,0.202,0.452
Lulu Laditan-Twidale,California Golden Bears Women's,JR,G,35.0,2,High-Volume Wing/Guard,,625598,735998,846398,16.2,0.381,0.325,0.879,0.213,0.061,0.0,0.7,0.25,0.538
Sakima Walker,California Golden Bears Women's,SR,C,36.0,3,Interior Specialist,,560609,659540,758471,12.5,0.567,0.0,0.593,0.12,0.144,1.5,0.4,0.249,0.573
Gisella Maul,California Golden Bears Women's,JR,G,36.0,4,Efficient Role Player,,512403,602827,693251,9.8,0.422,0.381,0.779,0.148,0.128,0.2,0.9,0.168,0.583
Mjracle Sheppard,California Golden Bears Women's,JR,G,35.0,2,High-Volume Wing/Guard,,495941,583460,670979,8.8,0.459,0.321,0.585,0.234,0.085,0.5,2.0,0.19,0.507
Taylor Barnes,California Golden Bears Women's,FR,F,27.0,4,Efficient Role Player,,494423,581674,668925,8.7,0.408,0.293,0.786,0.089,0.091,0.4,0.8,0.154,0.507
Aliyahna Morris,California Golden Bears Women's,FR,G,26.0,1,Bench Guard/Wing,,464496,546466,628436,7.0,0.341,0.319,0.564,0.248,0.056,0.1,0.7,0.196,0.461
Lola Donez,California Golden Bears Women's,SO,G,36.0,1,Bench Guard/Wing,,538791,633872,728953,2.4,0.368,0.328,0.696,0.087,0.022,0.1,0.8,0.09,0.538
Claudia Langarita,California Golden Bears Women's,SR,F,23.0,1,Bench Guard/Wing,,526455,619359,712263,1.7,0.296,0.077,0.6,0.131,0.077,0.3,0.2,0.17,0.332
Grace McCallop,California Golden Bears Women's,FR,G,22.0,1,Bench Guard/Wing,,511863,602191,692520,0.9,0.294,0.1,0.643,0.134,0.054,0.0,0.5,0.183,0.423
Isis Johnson-Musah,California Golden Bears Women's,FR,G,14.0,4,Efficient Role Player,,510898,601057,691215,0.9,0.625,0.0,0.667,0.098,0.087,0.0,0.1,0.141,0.637
Rita Nazario,Cal State Northridge Matadors Women's,SO,G,30.0,2,High-Volume Wing/Guard,,522662,614897,707131,10.4,0.387,0.354,0.833,0.118,0.05,0.1,1.2,0.208,0.552
Saray White,Cal State Northridge Matadors Women's,JR,G,30.0,0,Elite Two-Way Big,,518012,609426,700840,10.1,0.418,0.329,0.684,0.155,0.082,1.0,1.7,0.226,0.517
Jite Gbemuotor,Cal State Northridge Matadors Women's,SO,F,30.0,3,Interior Specialist,,502950,591705,680461,9.2,0.496,0.316,0.582,0.065,0.209,1.1,1.2,0.236,0.533
Morgan Edwards,Cal State Northridge Matadors Women's,SR,C,30.0,1,Bench Guard/Wing,,450286,529748,609210,6.2,0.323,0.277,0.576,0.115,0.045,0.1,0.9,0.228,0.427
Erika Aspajo,Cal State Northridge Matadors Women's,SR,G,24.0,2,High-Volume Wing/Guard,,471630,554859,638088,7.4,0.403,0.342,0.755,0.28,0.061,0.1,2.7,0.199,0.488
Alondra Lizama,Cal State Northridge Matadors Women's,JR,G,24.0,4,Efficient Role Player,,436858,513950,591043,5.4,0.541,0.278,0.653,0.05,0.082,0.2,0.5,0.187,0.596
Mariona Cos-Morales,Cal State Northridge Matadors Women's,SR,G-F,30.0,1,Bench Guard/Wing,,574070,675377,776683,4.3,0.366,0.196,0.389,0.116,0.088,0.8,1.1,0.152,0.396
Nadia Bernard,Cal State Northridge Matadors Women's,JR,F,24.0,4,Efficient Role Player,,429819,505669,581519,5.0,0.538,0.5,0.72,0.074,0.139,0.4,0.2,0.177,0.567
Amya Moody,Cal State Northridge Matadors Women's,FR,G,28.0,1,Bench Guard/Wing,,563189,662576,761962,3.7,0.312,0.276,0.529,0.247,0.046,0.1,0.2,0.221,0.387
Laini Dahlin,Cal State Northridge Matadors Women's,SR,G,27.0,1,Bench Guard/Wing,,547197,643761,740326,2.8,0.266,0.254,0.692,0.075,0.087,0.1,0.5,0.151,0.379
Kelly Tumlin,Cal State Northridge Matadors Women's,SR,G,23.0,1,Bench Guard/Wing,,549017,645902,742787,2.9,0.272,0.25,0.667,0.146,0.066,0.1,0.7,0.166,0.393
Jana Canadell,Cal State Northridge Matadors Women's,FR,F,16.0,1,Bench Guard/Wing,,532098,625998,719897,2.0,0.24,0.171,1.0,0.071,0.113,0.2,0.1,0.178,0.314
Cristina Jones,Cal State Fullerton Titans Women's,SO,F,30.0,0,Elite Two-Way Big,,631519,742963,854407,16.5,0.441,0.0,0.568,0.121,0.168,0.2,3.9,0.282,0.467
Maddy Tauro,Cal State Fullerton Titans Women's,SO,G,28.0,2,High-Volume Wing/Guard,,515027,605914,696801,9.9,0.361,0.222,0.769,0.144,0.073,0.3,2.3,0.262,0.408
Kya Pearson,Cal State Fullerton Titans Women's,SR,G,32.0,2,High-Volume Wing/Guard,,483262,568544,653825,8.1,0.374,0.284,0.821,0.23,0.057,0.4,2.6,0.189,0.476
Nicole Steiner,Cal State Fullerton Titans Women's,FR,F,24.0,3,Interior Specialist,,518448,609939,701430,10.1,0.438,0.0,0.622,0.118,0.16,0.4,1.7,0.222,0.477
Dylan Swindle,Cal State Fullerton Titans Women's,FR,G,32.0,1,Bench Guard/Wing,,474131,557801,641472,7.6,0.308,0.266,0.798,0.13,0.046,0.1,1.3,0.175,0.446
Talia Maxwell,Cal State Fullerton Titans Women's,JR,F,32.0,4,Efficient Role Player,,470916,554019,637121,7.4,0.483,0.667,0.741,0.059,0.115,0.8,0.9,0.169,0.54
Jana Falsdottir,Cal State Fullerton Titans Women's,SO,G,28.0,1,Bench Guard/Wing,,439578,517151,594723,5.5,0.354,0.268,0.567,0.197,0.059,0.1,1.9,0.141,0.435
Maxine Sutisna,Cal State Fullerton Titans Women's,FR,G,29.0,1,Bench Guard/Wing,,581255,683829,786403,4.7,0.384,0.265,0.743,0.133,0.082,0.1,0.8,0.22,0.477
Madelynn Muniz,Cal State Fullerton Titans Women's,SO,G,31.0,1,Bench Guard/Wing,,566750,666764,766779,3.9,0.288,0.261,0.833,0.066,0.045,0.0,0.7,0.122,0.403
Mimi Moon,Cal State Fullerton Titans Women's,FR,G,29.0,1,Bench Guard/Wing,,544240,640282,736325,2.7,0.316,0.125,0.75,0.144,0.071,0.0,0.6,0.213,0.409
Lilliana Petersen,Cal State Fullerton Titans Women's,SO,F,19.0,1,Bench Guard/Wing,,520386,612218,704051,1.4,0.29,0.214,0.833,0.063,0.094,0.1,0.2,0.157,0.384
Basak Orhan,Cal State Fullerton Titans Women's,FR,F,13.0,4,Efficient Role Player,,517832,609214,700596,1.2,0.545,0.333,1.0,0.144,0.078,0.0,0.2,0.091,0.669
Chrishawn Coleman,Cal State Bakersfield Roadrunners Women's,SO,G,30.0,2,High-Volume Wing/Guard,,619516,728843,838169,15.8,0.355,0.294,0.723,0.146,0.068,0.3,2.1,0.332,0.463
Marley Langi,Cal State Bakersfield Roadrunners Women's,SR,G-F,30.0,1,Bench Guard/Wing,,530234,623805,717376,10.8,0.319,0.308,0.803,0.073,0.069,0.2,0.8,0.266,0.439
Maria Dias,Cal State Bakersfield Roadrunners Women's,SR,G,30.0,1,Bench Guard/Wing,,509313,599192,689070,9.6,0.333,0.294,0.722,0.084,0.051,0.1,0.7,0.246,0.411
Morgan Hawkins,Cal State Bakersfield Roadrunners Women's,SO,G,27.0,2,High-Volume Wing/Guard,,496344,583934,671524,8.9,0.406,0.293,0.815,0.18,0.04,0.0,1.6,0.144,0.513
Aaliyah Carter,Cal State Bakersfield Roadrunners Women's,SO,G,26.0,1,Bench Guard/Wing,,576252,677943,779634,4.4,0.339,0.083,0.702,0.186,0.096,0.1,1.3,0.141,0.406
Dae'Jaidence Kincade,Cal State Bakersfield Roadrunners Women's,JR,F,30.0,3,Interior Specialist,,537659,632540,727421,2.3,0.446,0.0,0.55,0.083,0.106,0.0,1.1,0.091,0.463
Tianna Sutherland,Cal State Bakersfield Roadrunners Women's,JR,G,24.0,1,Bench Guard/Wing,,543681,639625,735568,2.6,0.367,0.409,0.769,0.053,0.047,0.0,0.5,0.129,0.476
Zalissa Finley,Cal State Bakersfield Roadrunners Women's,JR,F,28.0,1,Bench Guard/Wing,,514213,604956,695699,1.0,0.233,0.192,0.286,0.0,0.155,0.1,0.2,0.134,0.292
Jaime Gallatly,Cal State Bakersfield Roadrunners Women's,SO,G,16.0,4,Efficient Role Player,,515869,606905,697941,1.1,0.375,0.364,1.0,0.0,0.069,0.1,0.1,0.122,0.531
Ophelia Powell,Cal State Bakersfield Roadrunners Women's,FR,F,21.0,1,Bench Guard/Wing,,508247,597937,687628,0.7,0.3,0.0,0.375,0.091,0.018,0.0,0.1,0.151,0.315
Vanessa McManus,Cal Poly Mustangs Women's,SO,G,26.0,2,High-Volume Wing/Guard,,620438,729927,839416,15.9,0.405,0.298,0.792,0.123,0.081,0.1,0.7,0.283,0.51
Charish Thompson,Cal Poly Mustangs Women's,FR,F,29.0,0,Elite Two-Way Big,,590405,694594,798783,14.2,0.453,0.333,0.816,0.11,0.1,0.4,0.8,0.263,0.538
Nora Perez,Cal Poly Mustangs Women's,SO,F,26.0,3,Interior Specialist,,443536,521807,600078,5.8,0.436,0.25,0.457,0.138,0.105,0.3,0.8,0.177,0.453
Alana Goosby,Cal Poly Mustangs Women's,SO,G,27.0,1,Bench Guard/Wing,,576673,678439,780205,4.4,0.34,0.219,0.556,0.25,0.067,0.2,1.1,0.151,0.375
Dulci Vail,Cal Poly Mustangs Women's,FR,F,18.0,1,Bench Guard/Wing,,443681,521977,600274,5.8,0.392,0.438,0.808,0.093,0.087,0.3,0.3,0.218,0.476
Avery Knapp,Cal Poly Mustangs Women's,SO,F,24.0,3,Interior Specialist,,568366,668666,768966,4.0,0.384,0.267,0.833,0.102,0.119,0.1,0.4,0.184,0.511
Madison Butcher,Cal Poly Mustangs Women's,JR,G-F,15.0,4,Efficient Role Player,,430522,506496,582471,5.0,0.435,0.395,1.0,0.035,0.072,0.1,0.8,0.124,0.578
Katie Peiffer,Cal Poly Mustangs Women's,FR,G,21.0,1,Bench Guard/Wing,,558562,657132,755702,3.4,0.258,0.212,0.706,0.094,0.074,0.2,0.4,0.23,0.371
Arissa Garcia,Cal Poly Mustangs Women's,JR,G,23.0,1,Bench Guard/Wing,,551432,648744,746055,3.0,0.267,0.174,0.6,0.156,0.069,0.0,1.2,0.177,0.336
Jordan Billing,Cal Poly Mustangs Women's,JR,G,26.0,1,Bench Guard/Wing,,536376,631030,725685,2.2,0.313,0.233,0.667,0.085,0.06,0.1,0.7,0.129,0.416
Gillian Bears,Cal Poly Mustangs Women's,SO,F,21.0,1,Bench Guard/Wing,,525034,617688,710341,1.6,0.268,0.2,0.611,0.012,0.119,0.1,0.2,0.193,0.343
Gabby Robinson,Cal Poly Mustangs Women's,SO,G,11.0,1,Bench Guard/Wing,,552310,649777,747244,3.1,0.311,0.0,0.6,0.108,0.086,0.1,0.5,0.126,0.342
Ana Moleon Hidalgo,Cal Poly Mustangs Women's,SO,G,15.0,1,Bench Guard/Wing,,532098,625998,719897,2.0,0.325,0.4,0.333,0.127,0.05,0.1,0.4,0.153,0.35
Vivian Franklin,Cal Poly Mustangs Women's,FR,G,18.0,1,Bench Guard/Wing,,521796,613878,705959,1.4,0.217,0.188,0.0,0.094,0.073,0.0,0.3,0.23,0.277
Mallory Miller,Butler Bulldogs Women's,SO,F,31.0,0,Elite Two-Way Big,,508977,598796,688615,9.6,0.398,0.318,0.768,0.26,0.105,1.1,0.4,0.276,0.478
